username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CineemaJunction;2017-01-08 23:18;1;2;"#KombuVachaSingamda comin soon.. From @gvprakash & @Arunrajakamaraj - Revenue from this song.. #jallikattu @sri50 pic.twitter.com/SlG61aZsAY";;@gvprakash @Arunrajakamaraj @sri50;#KombuVachaSingamda #jallikattu;"818152435713720322";https://twitter.com/CineemaJunction/status/818152435713720322
syedtajudheen;2017-01-08 23:18;0;1;"#jallikattu is trending now super";;;#jallikattu;"818152421125853184";https://twitter.com/syedtajudheen/status/818152421125853184
SounderKrishna;2017-01-08 23:18;0;0;"#jallikattu";;;#jallikattu;"818152295388966912";https://twitter.com/SounderKrishna/status/818152295388966912
AkilKumar_RS;2017-01-08 23:17;4;4;"Tomorrow morning at 9.30 am everyone should assemble near Thevar Silai - Goripalayam To support #JalliKattu . Madurai friends please support";;;#JalliKattu;"818152159111843840";https://twitter.com/AkilKumar_RS/status/818152159111843840
Shanthu_1989;2017-01-08 23:16;0;0;"I am Support #jallikattu #we need #jallikattu";;;#jallikattu #we #jallikattu;"818152015276736512";https://twitter.com/Shanthu_1989/status/818152015276736512
rajkumar13797;2017-01-08 23:15;0;0;"@Arunrajakamaraj my poster sumaru tha Anna bt I spt #Jallikattu #kobuvachasinga Tdy marina la Sema spt ponnom media la merusala achu Anna pic.twitter.com/b9uZDjpl4G";;@Arunrajakamaraj;#Jallikattu #kobuvachasinga;"818151757284929537";https://twitter.com/rajkumar13797/status/818151757284929537
joe_selva1;2017-01-08 23:15;10;18;"@karthickselvaa #Madurai Ppls planned Walkathon tmrw near Goripalayam Thevar Silai to Dist Collector Office For support #Jallikattu at 10am pic.twitter.com/LZfKa1Z1VF";;@karthickselvaa;#Madurai #Jallikattu;"818151660576833536";https://twitter.com/joe_selva1/status/818151660576833536
neeruu__;2017-01-08 23:14;0;0;"So so proud to be @Suriya_offl fan Respect ! Thanks for speaking on #Jallikattu";;@Suriya_offl;#Jallikattu;"818151282057809920";https://twitter.com/neeruu__/status/818151282057809920
svelponraj;2017-01-08 23:13;2;2;"@narendramodi @PMOIndia See spontaneous youth power @marina for #WeDoJallikattu . Enact ordinance. Allow #Jallikattu pic.twitter.com/pE1Z4R2d0J";;@narendramodi @PMOIndia @marina;#WeDoJallikattu #Jallikattu;"818151208393129984";https://twitter.com/svelponraj/status/818151208393129984
ejasahamedm;2017-01-08 23:13;0;0;"@PetaIndia Hope you'll Pee-d already seeing the crowd @Marina Beach. #Jallikattu";;@PetaIndia @Marina;#Jallikattu;"818151176893919232";https://twitter.com/ejasahamedm/status/818151176893919232
nallaganesh;2017-01-08 23:12;1;1;"#SaveJallikattu #Jallikattu https:// twitter.com/nallaganesh/st atus/818040075477012480 …";;;#SaveJallikattu #Jallikattu;"818150838619213824";https://twitter.com/nallaganesh/status/818150838619213824
muhila_d;2017-01-08 23:12;1;1;"#Jallikattu pic.twitter.com/Lre175ncCp";;;#Jallikattu;"818150838124191745";https://twitter.com/muhila_d/status/818150838124191745
its_vignesh_sr;2017-01-08 23:12;1;4;"Kalam Sir dream comes true today. Youngsters support Vara level #TNneedsJALIKATTU #SaveJallikattu #SaveFarmers #jallikattu";;;#TNneedsJALIKATTU #SaveJallikattu #SaveFarmers #jallikattu;"818150834525466625";https://twitter.com/its_vignesh_sr/status/818150834525466625
cinemaprofile;2017-01-08 23:12;0;0;"இப்படை தோற்கின் எப்படை வெல்லும்! தமிழன்டா. "சென்னையை மிரட்டிய ஜல்லிக்கட்டு பேரணி.. வேட்டியுடன் வரிந்து கட்டிய இளைஞர்கள்!" #jallikattu pic.twitter.com/pu3HpstHVi";;;#jallikattu;"818150817425301504";https://twitter.com/cinemaprofile/status/818150817425301504
apkmuthu1;2017-01-08 23:11;0;2;"you never speak about today #jallikattu #marinabeach event. If it is not happen this year your @BJP4TamilNadu will not ..... pic.twitter.com/smAk5CkWsA";;@BJP4TamilNadu;#jallikattu #marinabeach;"818150641570902016";https://twitter.com/apkmuthu1/status/818150641570902016
d60871b1f54c491;2017-01-08 23:11;0;1;"#jallikattu";;;#jallikattu;"818150531751378944";https://twitter.com/d60871b1f54c491/status/818150531751378944
CheersWithMe;2017-01-08 23:10;0;0;"#jallikattu pic.twitter.com/wgFnwqK0Fx";;;#jallikattu;"818150276007759872";https://twitter.com/CheersWithMe/status/818150276007759872
MUTHUKRISHNA73;2017-01-08 23:06;0;1;"நம் இனத்திற்கு நாமே நீதிபதி, துணிந்து #Jallikattu நடத்து தவறில்லை. உச்சநீதிமன்றத்திடம் கேட்க தேவையில்லை. #WeNeedJallikattu #SaveJallikattu";;;#Jallikattu #WeNeedJallikattu #SaveJallikattu;"818149509230395393";https://twitter.com/MUTHUKRISHNA73/status/818149509230395393
anbudanbhagee;2017-01-08 23:06;5;3;"ஊடகங்களே... #மெரினா பேரணி இன்று காலை 22000 தமிழர்கள் ஒன்று திரண்டது உங்களுக்கு தெரியவில்லையா? #wedojallikatu #jallikattu #tnmedia";;;# #wedojallikatu #jallikattu #tnmedia;"818149411222159361";https://twitter.com/anbudanbhagee/status/818149411222159361
Im_vinitvilla;2017-01-08 23:06;0;0;"#Jallikattu is the problem btwn Supreme court and TN people., other state ppl shut the **** up!! you don't understand what it is all about.";;;#Jallikattu;"818149316543942656";https://twitter.com/Im_vinitvilla/status/818149316543942656
onlineraj;2017-01-08 23:05;1;0;"Vanthorai vazhavaikkum தமிழ் தமிழ்நாடு, தமிழன் குணம்/மணம். Dont take these characteristics for insensitivity/irresponsibility. #jallikattu";;;#jallikattu;"818149045067653120";https://twitter.com/onlineraj/status/818149045067653120
Ranjisrinii;2017-01-08 23:02;0;0;"@PMOIndia @ndtv @TimesNow Sir pl pass Jallikattu Ordinance n #SaveTNFarmers #jallikattu #weneedourjallikattu #wedojallikatu";;@PMOIndia @ndtv @TimesNow;#SaveTNFarmers #jallikattu #weneedourjallikattu #wedojallikatu;"818148356870512641";https://twitter.com/Ranjisrinii/status/818148356870512641
AIYOPATHIKICHEY;2017-01-08 23:01;0;1;"real supporters for an important cause- #jallikattu #எங்கள்கலாச்சாரம் #chennaimarina #wedojallikattu @put_chutney @CNNnews18 @ndtv pic.twitter.com/KujhR7zdQB";;@put_chutney @CNNnews18 @ndtv;#jallikattu # #chennaimarina #wedojallikattu;"818148082105753600";https://twitter.com/AIYOPATHIKICHEY/status/818148082105753600
karthiykj;2017-01-08 23:00;112;99;"2009ம்ஆண்டு #திமுக கொண்டுவந்த ஜல்லிக்கட்டு சட்டத்தை 2014ம்ஆண்டில் சுப்ரீம்கோர்ட்டில் ஜெ வின் அதிமுக அரசு தான் காவு கொடுத்தது #jallikattu pic.twitter.com/5twvrl9IkW";;;# #jallikattu;"818147937909805057";https://twitter.com/karthiykj/status/818147937909805057
rockstar_sakthi;2017-01-08 23:00;1;1;"@hiphoptamizha #jallikattu #WeWantJallikattu pic.twitter.com/5iQr67QJSZ";;@hiphoptamizha;#jallikattu #WeWantJallikattu;"818147765804994565";https://twitter.com/rockstar_sakthi/status/818147765804994565
AIYOPATHIKICHEY;2017-01-08 22:59;1;1;"real supporters for an important cause- #jallikattu #எங்கள்கலாச்சாரம் #chennaimarina #wedojallikattu @SmileSettai @itisprashanth pic.twitter.com/aozC9oslvm";;@SmileSettai @itisprashanth;#jallikattu # #chennaimarina #wedojallikattu;"818147671886204929";https://twitter.com/AIYOPATHIKICHEY/status/818147671886204929
manojinvec;2017-01-08 22:58;1;0;"#Jallikattu @PMOIndia @narendramodi pic.twitter.com/z0sw38g48e";;@PMOIndia @narendramodi;#Jallikattu;"818147428536881152";https://twitter.com/manojinvec/status/818147428536881152
yoges7072;2017-01-08 22:58;1;1;"Don't tweet like #wewantjallikattu #isupportjallikattu . Plz maintain hashtag like #wedojallikatu . #Jallikattu";;;#wewantjallikattu #isupportjallikattu #wedojallikatu #Jallikattu;"818147292385460225";https://twitter.com/yoges7072/status/818147292385460225
vinothraj_ja;2017-01-08 22:57;0;0;"We are a bit skeptical about your stance on #Jallikattu after seeing you teasing the sport in one of your comedies.";;;#Jallikattu;"818147249184272386";https://twitter.com/vinothraj_ja/status/818147249184272386
AIYOPATHIKICHEY;2017-01-08 22:57;3;3;"real supporters for an important cause- #jallikattu #எங்கள்கலாச்சாரம் #chennaimarina #wedojallikatu #weneedourjallikattu #TNneedsJALLIKATtu pic.twitter.com/hUiW09jlnW";;;#jallikattu # #chennaimarina #wedojallikatu #weneedourjallikattu #TNneedsJALLIKATtu;"818147078627004421";https://twitter.com/AIYOPATHIKICHEY/status/818147078627004421
karthirocks;2017-01-08 22:56;0;0;"#savejallikattu #TNneedsJALLIKATTU #jallikattu";;;#savejallikattu #TNneedsJALLIKATTU #jallikattu;"818146930744168448";https://twitter.com/karthirocks/status/818146930744168448
veeshangwd;2017-01-08 22:55;0;0;"#wedojallikatu #jallikattu #tamilanda pic.twitter.com/EmNa2re8ss";;;#wedojallikatu #jallikattu #tamilanda;"818146595958964225";https://twitter.com/veeshangwd/status/818146595958964225
JayasreeVijayan;2017-01-08 22:53;0;1;"#Jallikattu don't allow this barbarism in this 21st century . @ShashiTharoor";;@ShashiTharoor;#Jallikattu;"818146059125829632";https://twitter.com/JayasreeVijayan/status/818146059125829632
sriprabhubj;2017-01-08 22:52;2;1;"i want to give vote for #jallikattu and i click the one of the forwarded link from people. you can see what i got response from google. pic.twitter.com/kKam2Aw31I";;;#jallikattu;"818145903752204289";https://twitter.com/sriprabhubj/status/818145903752204289
MemePhobhia;2017-01-08 22:52;2;10;"#Rajinikanth #kabali #2point0 #jallikattu #wesupportjallikattu pic.twitter.com/hxWHAr53DD";;;#Rajinikanth #kabali #2point0 #jallikattu #wesupportjallikattu;"818145807417442306";https://twitter.com/MemePhobhia/status/818145807417442306
tamilselvan888;2017-01-08 22:51;0;0;"We want jallikattu #jallikattu";;;#jallikattu;"818145581121929216";https://twitter.com/tamilselvan888/status/818145581121929216
nithila_;2017-01-08 22:50;0;0;"U actually set a new benchmark among celebrities with your activities. Ur fame will last forever as long as #Jallikattu ...";;;#Jallikattu;"818145350150041600";https://twitter.com/nithila_/status/818145350150041600
smartidly;2017-01-08 22:47;0;0;"#jallikattu #wesupportjallikattu pic.twitter.com/w7N0FuJMF7";;;#jallikattu #wesupportjallikattu;"818144520298754052";https://twitter.com/smartidly/status/818144520298754052
yatra_selva;2017-01-08 22:44;1;1;"#Jallikattu pic.twitter.com/OvNwQiM8t2";;;#Jallikattu;"818143755677024256";https://twitter.com/yatra_selva/status/818143755677024256
ArakkanTN;2017-01-08 22:43;3;1;"நம் இனத்திற்கு நாமே நீதிபதி, துணிந்து #Jallikattu நடத்து தவறில்லை. உச்சா நீதிமன்றத்திடம் கேட்க தேவையில்லை. #WeNeedJallikattu #SaveJallikattu";;;#Jallikattu #WeNeedJallikattu #SaveJallikattu;"818143617860538368";https://twitter.com/ArakkanTN/status/818143617860538368
AmmU_MaanU;2017-01-08 22:43;0;0;"Any reason for this question? Someone complained #jallikattu is not secular??";;;#jallikattu;"818143607961972736";https://twitter.com/AmmU_MaanU/status/818143607961972736
logeshmoyaz;2017-01-08 22:41;0;0;"@hiphoptamizha #wedojallikatu thanks fr ur timely work on #jallikattu nd... Creating awareness among who don't knw abt jallikattu";;@hiphoptamizha;#wedojallikatu #jallikattu;"818143069836963841";https://twitter.com/logeshmoyaz/status/818143069836963841
SaffronDalit;2017-01-08 22:39;0;0;"is the koodangulam gang supporting #jallikattu ?";;;#jallikattu;"818142647944704000";https://twitter.com/SaffronDalit/status/818142647944704000
gowtham_r_s;2017-01-08 22:39;2;4;"#wedojallikatu #Tamilanda #Banpetaindia #tnneedjallikatu #jallikattu pic.twitter.com/1D32UGD2fB";;;#wedojallikatu #Tamilanda #Banpetaindia #tnneedjallikatu #jallikattu;"818142590671405057";https://twitter.com/gowtham_r_s/status/818142590671405057
belikesagala;2017-01-08 22:39;3;12;"#jallikattu #SaveJallikattu @hiphoptamizha pic.twitter.com/JnwvY4kxCC";;@hiphoptamizha;#jallikattu #SaveJallikattu;"818142537890164736";https://twitter.com/belikesagala/status/818142537890164736
PromoteCinema;2017-01-08 22:38;0;0;"#jallikattu song #KombuVachaSingamda is coming up from the sensational youngster of Kollywud town. - @gvprakash - @Arunrajakamaraj pic.twitter.com/PxuIS5w0vu";;@gvprakash @Arunrajakamaraj;#jallikattu #KombuVachaSingamda;"818142346227417088";https://twitter.com/PromoteCinema/status/818142346227417088
AjithFC_Mdu;2017-01-08 22:38;90;125;"#Madurai Ppls planned Walkathon tmrw near Goripalayam Thevar Silai to Dist Collector Office For support #Jallikattu at 10am. Share Max pic.twitter.com/i9q3o5DEQn";;;#Madurai #Jallikattu;"818142279361789952";https://twitter.com/AjithFC_Mdu/status/818142279361789952
michaelsahaya;2017-01-08 22:37;0;0;"I support #jallikattu";;;#jallikattu;"818142014923489280";https://twitter.com/michaelsahaya/status/818142014923489280
MaharajanSundar;2017-01-08 22:36;0;2;"@PetaIndia plz don't try to stop #jallikattu for the sake of the MNC`s and for ur personal integration";;@PetaIndia;#jallikattu;"818141872791154688";https://twitter.com/MaharajanSundar/status/818141872791154688
arunt2994;2017-01-08 22:36;0;0;"" Youngsterslam verum vai dhan " Yapdi sir Ipdi vaanga Thank u all <3 #Jallikattu";;;#Jallikattu;"818141760685768705";https://twitter.com/arunt2994/status/818141760685768705
News2_In;2017-01-08 22:35;4;4;"மெரினாவில் பேஸ்புக் போராளிகளின் ஜல்லிக்கட்டு தடை எதிர்ப்பு போராட்டம் அன்றும், இன்றும்... #jallikattu #marina #Facebook #TamilNewsOnline pic.twitter.com/EYkd3rphiY";;;#jallikattu #marina #Facebook #TamilNewsOnline;"818141570935332864";https://twitter.com/News2_In/status/818141570935332864
sasist54;2017-01-08 22:34;4;5;"#Madurai guys planned Walkathon tmrw near Goripalayam Thevar Silai to support #Jallikattu at 10am.. Share to all your Madurai friends";;;#Madurai #Jallikattu;"818141285122908160";https://twitter.com/sasist54/status/818141285122908160
news2in;2017-01-08 22:34;0;0;"மெரினாவில் பேஸ்புக் போராளிகளின் ஜல்லிக்கட்டு தடை எதிர்ப்பு போராட்டம் அன்றும், இன்றும்... #jallikattu #marina http:// fb.me/7PVEMHZ3n";;;#jallikattu #marina;"818141264323506176";https://twitter.com/news2in/status/818141264323506176
pradeepvr72;2017-01-08 22:34;0;0;"#KombuVachaSingamda #jallikattu @Arunrajakamaraj https:// twitter.com/gvprakash/stat us/817990861707309056 …";;@Arunrajakamaraj;#KombuVachaSingamda #jallikattu;"818141218592985089";https://twitter.com/pradeepvr72/status/818141218592985089
TrollVijay;2017-01-08 22:32;85;157;"#Madurai guys planned Walkathon tmrw near Goripalayam Thevar Silai to support #Jallikattu at 10am.. Share to all your Madurai friends";;;#Madurai #Jallikattu;"818140880615804928";https://twitter.com/TrollVijay/status/818140880615804928
NifasathAkram;2017-01-08 22:31;0;0;"#Jallikattu pic.twitter.com/rR65vsXgsA";;;#Jallikattu;"818140600428101633";https://twitter.com/NifasathAkram/status/818140600428101633
rahmantpi;2017-01-08 22:29;6;14;"#mjkrahman இனி ஒரு விதி செய்வோம்!!! செய்யுங்கள்! #JALLIKATTU #SupportJallikattu pic.twitter.com/dTKQUnANgW";;;#mjkrahman #JALLIKATTU #SupportJallikattu;"818140193756708865";https://twitter.com/rahmantpi/status/818140193756708865
writer_imsa;2017-01-08 22:29;6;10;"இளைஞர்களுடன் நல்ல அரசியல் தலைவர்களும் இணைந்து களமிறங்கி விட்டால் மக்கள் ஆதரவுடன் இந்த ஆண்டு ஜல்லிக்கட்டு நிகழ்ந்தே தீரும் #jallikattu";;;#jallikattu;"818140047635521538";https://twitter.com/writer_imsa/status/818140047635521538
iamAK_Murugaraj;2017-01-08 22:28;4;8;"திமிரும், திமிலும் கொண்டு நிமிர்ந்து நிற்கும் எங்கள் நாட்டு மாடுகள் கம்பீரம் அல்ல! அதற்கும் மேலே ... இராஜ கம்பீரம் !! #JALLIKATTU";;;#JALLIKATTU;"818139736741068800";https://twitter.com/iamAK_Murugaraj/status/818139736741068800
