,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
101,"RT @TEN_GOP: RT if you also think these people are directly responsible for inciting violence in DC. 
#Inauguration https://t.co/fJo9YeZ82t",FALSE,0,NA,2017-02-08 02:38:31,FALSE,NA,829157430286238000,NA,Twitter for Android,bbeaty32,5050,TRUE,FALSE,NA,NA
102,RT @CamKapHD: You have 4 years to RT this! #Inauguration https://t.co/ZjkYGyzBnS,FALSE,0,NA,2017-02-08 02:37:22,FALSE,NA,829157141281772000,NA,Twitter for Android,diamond_derpy,1,TRUE,FALSE,NA,NA
103,RT @WBLZSportsChica: 1 million #Patriots fans at parade still more then @POTUS #Inauguration lol,FALSE,0,NA,2017-02-08 02:37:20,FALSE,NA,829157133287514000,NA,Twitter Web Client,iVsualGenisu,11,TRUE,FALSE,NA,NA
104,RT @JCRaskaus: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews https://t.co/jNgnrFjQhz…,FALSE,0,NA,2017-02-08 02:36:48,FALSE,NA,829156998738477000,NA,Twitter Web Client,LeslieDye4,9,TRUE,FALSE,NA,NA
105,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 02:36:04,FALSE,NA,829156814012887000,NA,Twitter for Android,rhUSMC,350,TRUE,FALSE,NA,NA
106,RT @Acosta: Pic of hallway in West Wing with Obama photos taken down #Inauguration https://t.co/IYGtKomkWV,FALSE,0,NA,2017-02-08 02:35:50,FALSE,NA,829156758149005000,NA,Twitter for iPad,betsylareygolf,1631,TRUE,FALSE,NA,NA
107,RT @JCRaskaus: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews https://t.co/jNgnrFjQhz…,FALSE,0,NA,2017-02-08 02:33:30,FALSE,NA,829156169365086000,NA,Twitter Web Client,DNJMerica,9,TRUE,FALSE,NA,NA
108,RT @VerbalKinte: The president married his current wife in 2005... #inauguration https://t.co/v9RVs6BfeS,FALSE,0,NA,2017-02-08 02:33:14,FALSE,NA,829156103346909000,NA,Twitter for iPhone,steveames,2,TRUE,FALSE,NA,NA
109,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 02:30:11,FALSE,NA,829155337060176000,NA,Twitter for Android,MR8DONRIKOCZAE,13,TRUE,FALSE,NA,NA
110,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:30:09,FALSE,NA,829155327593558000,NA,Twitter for Android,ShelleyBean01,405,TRUE,FALSE,NA,NA
111,BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC - GotNews… https://t.co/FkyPz3id5M,FALSE,10,NA,2017-02-08 02:30:03,TRUE,NA,829155302633247000,NA,Crowdfire - Go Big,JCRaskaus,9,FALSE,FALSE,NA,NA
112,"RT @HiberniaForever: DNA shows Europeans, perhaps Celts, were the real indigenous Americans.
#indigenouswomenrise #Inauguration #SorosRiots…",FALSE,0,NA,2017-02-08 02:29:24,FALSE,NA,829155136375226000,NA,Twitter for iPhone,HiberniaForever,273,TRUE,FALSE,NA,NA
113,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-08 02:27:42,FALSE,NA,829154711588712000,NA,Twitter for Android,SrJeronimus,89784,TRUE,FALSE,NA,NA
114,RT @69sonar: https://t.co/fbfMVCN60m Moving images of #DonaldTrump in my new video on #Inauguration day... #Trump #Inauguration2017,FALSE,0,NA,2017-02-08 02:25:41,FALSE,NA,829154202677047000,NA,Twitter for Android,Burris4Real,4,TRUE,FALSE,NA,NA
115,RT @Jacquiecharles: The Cardinal knows how to make an entrance. #Haiti #inauguration https://t.co/tzfCgVyvvB,FALSE,0,NA,2017-02-08 02:20:16,FALSE,NA,829152841113670000,NA,Twitter for iPhone,IMWildaber,4,TRUE,FALSE,NA,NA
116,RT @ioegreer: My day in 12 images at the #Inauguration 4/12 https://t.co/3tqa4ccru6,FALSE,0,NA,2017-02-08 02:19:07,FALSE,NA,829152549403914000,NA,Twitter for iPhone,Kern258,360,TRUE,FALSE,NA,NA
117,"RT @FDRLibrary: FDR's 3rd #inauguration: We are not content to stand still. As Americans, we go forward, in the service of our country, by…",FALSE,0,NA,2017-02-08 02:18:50,FALSE,NA,829152477685629000,NA,Twitter for Android,3xsuperbowlchmp,17,TRUE,FALSE,NA,NA
118,RT @FDRLibrary: FDR's 4th #inauguration was the first and only held at the White House. His speech was also the shortest in history. https:…,FALSE,0,NA,2017-02-08 02:18:26,FALSE,NA,829152378507104000,NA,Twitter for Android,3xsuperbowlchmp,10,TRUE,FALSE,NA,NA
119,RT @HeysannaHosanna: Who in Congress in 2012 voted 4 Smith-Mundt Modernization had a Ph.D.? #contest #Inauguration #GetCrazyWithTheCheeseWi…,FALSE,0,NA,2017-02-08 02:17:23,FALSE,NA,829152114706416000,NA,Twitter for iPhone,HeysannaHosanna,2,TRUE,FALSE,NA,NA
120,I just heard through the grapevine that #Trump was having a #coke trip in his insane membrane during the #Inauguration. He is a #smackhead,FALSE,1,NA,2017-02-08 02:16:39,FALSE,NA,829151928529609000,NA,Twitter Web Client,zananeichan,0,FALSE,FALSE,NA,NA
121,I'd like to say the #PatriotsParade gave Trumps #Inauguration a glimpse of what a full house is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> 1 million people… https://t.co/DIvrsjxUGa,FALSE,3,NA,2017-02-08 02:15:59,TRUE,NA,829151759612387000,NA,Twitter for iPhone,MegMo_37,0,FALSE,FALSE,NA,NA
122,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 02:15:04,FALSE,NA,829151530234348000,NA,Twitter for Android,facingeast52,350,TRUE,FALSE,NA,NA
123,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:14:48,FALSE,NA,829151463796507000,NA,Twitter for iPhone,Carp_Crew,405,TRUE,FALSE,NA,NA
124,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 02:12:53,FALSE,NA,829150982948979000,NA,Twitter for Android,trumpateer,350,TRUE,FALSE,NA,NA
125,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:11:56,FALSE,NA,829150743739384000,NA,Twitter for iPhone,IndyRealtorGirl,405,TRUE,FALSE,NA,NA
126,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:11:06,FALSE,NA,829150533738955000,NA,Twitter for iPhone,Sauje,405,TRUE,FALSE,NA,NA
127,RT @WBLZSportsChica: 1 million #Patriots fans at parade still more then @POTUS #Inauguration lol,FALSE,0,NA,2017-02-08 02:10:20,FALSE,NA,829150341270688000,NA,Twitter Web Client,CollingsaynSo,11,TRUE,FALSE,NA,NA
128,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 02:09:56,FALSE,NA,829150238799692000,NA,Twitter for iPhone,JohnG500,13,TRUE,FALSE,NA,NA
129,RT @RandolpheLibre: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/3XBRKi3JzD @nyt…,FALSE,0,NA,2017-02-08 02:09:18,FALSE,NA,829150081290904000,NA,Twitter for iPhone,vcapozzi2,98,TRUE,FALSE,NA,NA
130,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 02:02:41,FALSE,NA,829148414399042000,NA,Twitter for iPad,lupitachav7,350,TRUE,FALSE,NA,NA
131,"RT @TomthunkitsMind: There were 1,000,000,000,000,000,000 at ""President"" Trump's #Inauguration. 

10 people showed up for the #WomensMarch…",FALSE,0,NA,2017-02-08 02:02:23,FALSE,NA,829148340772233000,NA,Twitter for Android,StolzenbergDoug,4,TRUE,FALSE,NA,NA
132,"RT @TomthunkitsMind: There were 1,000,000,000,000,000,000 at ""President"" Trump's #Inauguration. 

10 people showed up for the #WomensMarch…",FALSE,0,NA,2017-02-08 02:02:19,FALSE,NA,829148321621045000,NA,Twitter for Android,Ldyforce6,4,TRUE,FALSE,NA,NA
133,"RT @TomthunkitsMind: There were 1,000,000,000,000,000,000 at ""President"" Trump's #Inauguration. 

10 people showed up for the #WomensMarch…",FALSE,0,NA,2017-02-08 02:02:18,FALSE,NA,829148318504624000,NA,Twitter for Android,ThomasJankow,4,TRUE,FALSE,NA,NA
134,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:01:26,FALSE,NA,829148099561951000,NA,Twitter for iPhone,theo1972,405,TRUE,FALSE,NA,NA
135,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:01:22,FALSE,NA,829148082826666000,NA,Twitter for Android,kgvet,405,TRUE,FALSE,NA,NA
136,RT @3lectric5heep: BREAKING: Here's The Full List Of The 231 People Arrested At The #Inauguration Riots In DC https://t.co/qDU1oBXMOj,FALSE,0,NA,2017-02-08 02:00:52,FALSE,NA,829147958377488000,NA,Twitter Web Client,Eyes_of_justice,405,TRUE,FALSE,NA,NA
137,"There were 1,000,000,000,000,000,000 at ""President"" Trump's #Inauguration. 

10 people showed up for the #WomensMarch

#MAGA #unpresidented",FALSE,4,NA,2017-02-08 02:00:48,FALSE,NA,829147941277274000,NA,The Social Jukebox,TomthunkitsMind,4,FALSE,FALSE,NA,NA
138,"RT @KellyannePolIs: Donald #Trump says he's for the little guy...
#alternativefacts #SpicerFacts #WomensMarch #Inauguration #WomensMarchOnW…",FALSE,0,NA,2017-02-08 01:59:57,FALSE,NA,829147725098733000,NA,Twitter for Android,trump_regreter_,3,TRUE,FALSE,NA,NA
139,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-08 01:57:44,FALSE,NA,829147169504387000,NA,Twitter for iPhone,SherinATL,9324,TRUE,FALSE,NA,NA
140,"What was #incoming at the #Fascist #Bastard’s #Inauguration?
https://t.co/yopoZt3BI3",FALSE,1,NA,2017-02-08 01:57:25,FALSE,NA,829147090836075000,NA,Twitter for Windows,Psychgallica,0,FALSE,FALSE,NA,NA
141,RT @69sonar: https://t.co/fbfMVCN60m Moving images of #DonaldTrump in my new video on #Inauguration day... #Trump #Inauguration2017,FALSE,0,NA,2017-02-08 01:56:11,FALSE,NA,829146777810919000,NA,Twitter for Android,mraaronmichael,4,TRUE,FALSE,NA,NA
142,RT @james57156651: Nigerian military killed over 20 unarmed #Biafrans celebrating President #DonaldTrump  #Inauguration ceremony https://t.…,FALSE,0,NA,2017-02-08 01:55:56,FALSE,NA,829146715936535000,NA,Twitter for Android,brainflexdada,11,TRUE,FALSE,NA,NA
143,RT @69sonar: https://t.co/fbfMVCN60m Moving images of #DonaldTrump in my new video on #Inauguration day... #Trump #Inauguration2017,FALSE,0,NA,2017-02-08 01:55:32,FALSE,NA,829146615923421000,NA,Twitter for Android,Retweetilating,4,TRUE,FALSE,NA,NA
144,"Retweeted Jacqueline Charles (@Jacquiecharles):

The Cardinal knows how to make an entrance. #Haiti #inauguration... https://t.co/M3Ydm1Mrsq",FALSE,1,NA,2017-02-08 01:55:02,FALSE,NA,829146487342850000,NA,Facebook,monestimekepson,0,FALSE,FALSE,NA,NA
145,RT @Jacquiecharles: The Cardinal knows how to make an entrance. #Haiti #inauguration https://t.co/tzfCgVyvvB,FALSE,0,NA,2017-02-08 01:54:54,FALSE,NA,829146457584210000,NA,Twitter for Android,monestimekepson,4,TRUE,FALSE,NA,NA
146,The Cardinal knows how to make an entrance. #Haiti #inauguration https://t.co/tzfCgVyvvB,FALSE,9,NA,2017-02-08 01:54:11,FALSE,NA,829146273877856000,NA,Twitter for iPad,Jacquiecharles,4,FALSE,FALSE,NA,NA
147,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 01:53:50,FALSE,NA,829146186703466000,NA,Twitter for iPhone,fanof2lman,350,TRUE,FALSE,NA,NA
148,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 01:52:59,FALSE,NA,829145972122940000,NA,Twitter Web Client,RichardRSmithJr,13,TRUE,FALSE,NA,NA
149,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 01:51:07,FALSE,NA,829145504457953000,NA,Twitter for Mac,Team_Brophy,13,TRUE,FALSE,NA,NA
150,"RT @65connect_GA: NEW ""Bet It"" @STREETPREZGRAMZ Via (@StreetPrezFanz) ""The Inauguration"" MIXTAPE @IamDjOktobA  #FukAVote #Inauguration http…",FALSE,0,NA,2017-02-08 01:48:19,FALSE,NA,829144801001906000,NA,Twitter Web Client,TheseMFsTrippin,7,TRUE,FALSE,NA,NA
151,"RT @KellyannePolIs: Donald #Trump says he's for the little guy...
#alternativefacts #SpicerFacts #WomensMarch #Inauguration #WomensMarchOnW…",FALSE,0,NA,2017-02-08 01:48:02,FALSE,NA,829144728222380000,NA,alternativefacts,AlternatFacts,3,TRUE,FALSE,NA,NA
152,"RT @KellyannePolIs: Donald #Trump says he's for the little guy...
#alternativefacts #SpicerFacts #WomensMarch #Inauguration #WomensMarchOnW…",FALSE,0,NA,2017-02-08 01:47:44,FALSE,NA,829144651634389000,NA,Twitter Web Client,clarisevail1,3,TRUE,FALSE,NA,NA
153,"RT @RichardAngwin: Following his #Inauguration it looks like #Trump got his wish to bring people together. In opposition to him.

#WomensMa…",FALSE,0,NA,2017-02-08 01:46:33,FALSE,NA,829144355499696000,NA,Twitter for iPhone,jdwolfbc,1080,TRUE,FALSE,NA,NA
154,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 01:46:08,FALSE,NA,829144247991366000,NA,Twitter for Android,kencraig999,13,TRUE,FALSE,NA,NA
155,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 01:45:21,FALSE,NA,829144054478746000,NA,Twitter Web Client,Jim_Rebuff,13,TRUE,FALSE,NA,NA
156,"RT @RepThomasMassie: It was my great honor to give @KennedyNation a tour of #libraryofcongress after the #Inauguration Why yes, that is a #…",FALSE,0,NA,2017-02-08 01:44:16,FALSE,NA,829143781039448000,NA,Twitter for iPhone,KennedyNation,13,TRUE,FALSE,NA,NA
157,RT @VerbalKinte: The president married his current wife in 2005... #inauguration https://t.co/v9RVs6BfeS,FALSE,0,NA,2017-02-08 01:43:48,FALSE,NA,829143662952976000,NA,Twitter Web Client,organicgay,2,TRUE,FALSE,NA,NA
158,"RT @EricTrump: Standing here, the magnitude of this day, and the new job ahead, really hits home! #TheCapitol #Inauguration https://t.co/sB…",FALSE,0,NA,2017-02-08 01:43:41,FALSE,NA,829143631143375000,NA,Mobile Web (M5),JoanLee43,2875,TRUE,FALSE,NA,NA
159,RT @WBLZSportsChica: 1 million #Patriots fans at parade still more then @POTUS #Inauguration lol,FALSE,0,NA,2017-02-08 01:43:31,FALSE,NA,829143590664237000,NA,Twitter Web Client,ProvoOrem_Bdier,11,TRUE,FALSE,NA,NA
160,"RT @FunnyVines: The 45th President of The United States of America #Inauguration
https://t.co/D1EXTMoSL5",FALSE,0,NA,2017-02-08 01:40:08,FALSE,NA,829142741279973000,NA,Twitter for iPhone,aalvxx,7132,TRUE,FALSE,NA,NA
161,13 West Wing Episodes to Watch Instead of the Presidential #Inauguration https://t.co/aVbcYKVEzO #tv,FALSE,1,NA,2017-02-08 01:39:47,FALSE,NA,829142650158604000,NA,Tweet Old Post,TheNerdLeague,0,FALSE,FALSE,NA,NA
162,"RT @Bikers4Liberty: Moronic #DisruptJ20 freaks just vandalized a Leftist owned @Starbucks? Now they are Cannibals! 
#Inauguration
Join http…",FALSE,0,NA,2017-02-08 01:36:26,FALSE,NA,829141808470954000,NA,Twitter Web Client,ringer_01,151,TRUE,FALSE,NA,NA
163,"RT @AfroGumOfficiaI: It's final. <U+2764><U+FE0F> God Bless America <ed><U+00A0><U+00BC><ed><U+00B7><U+00B1><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>
#DonaldTrump @realDonaldTrump #Inauguration #InaugurationDay2017

RETWEET IF YOU A…",FALSE,0,NA,2017-02-08 01:36:05,FALSE,NA,829141718310253000,NA,Twitter for iPhone,ImGalaxyModz,151,TRUE,FALSE,NA,NA
164,"@realDonaldTrump 
Who had the tiniest little #inauguration crowd ever? 
#TrumpDump #Resist https://t.co/yxfGUmtat2",FALSE,0,realDonaldTrump,2017-02-08 01:35:21,FALSE,829133645055136000,829141536717886000,25073877,Twitter for iPhone,DonladJTrump_,0,FALSE,FALSE,NA,NA
165,RT @FunnyVines: Bill looks like he's ready to risk it all.. #Inauguration https://t.co/8jRdESzvn9,FALSE,0,NA,2017-02-08 01:34:19,FALSE,NA,829141275001680000,NA,Twitter for Android,CorreaNadja,2505,TRUE,FALSE,NA,NA
166,RT @BatmanNewsCom: Guys... Donald Trump quoted Bane in his #Inauguration speech! https://t.co/tVZQ4ppgPK,FALSE,0,NA,2017-02-08 01:31:12,FALSE,NA,829140492315140000,NA,Mobile Web (M5),FullingtonJason,15842,TRUE,FALSE,NA,NA
167,RT @FoxNews: .@POTUS: “It was a great #inauguration. I loved every minute of it.” #oreillyfactor https://t.co/P7lSZupYUi,FALSE,0,NA,2017-02-08 01:29:24,FALSE,NA,829140038550225000,NA,Twitter for iPhone,ConsJames5,166,TRUE,FALSE,NA,NA
168,Wow @realDonaldTrump #sour grapes over his #Inauguration numbs that now everything is #fakenews from our #FakePOTUS https://t.co/duwQh49za2,FALSE,1,NA,2017-02-08 01:26:58,FALSE,NA,829139425917538000,NA,Twitter for iPhone,tinyhandspb,0,FALSE,FALSE,NA,NA
169,"RT @FunnyVines: The 45th President of The United States of America #Inauguration
https://t.co/D1EXTMoSL5",FALSE,0,NA,2017-02-08 01:21:08,FALSE,NA,829137958603088000,NA,Twitter for iPhone,castawaylanes,7132,TRUE,FALSE,NA,NA
170,RT @ThePatriot143: Check out the number on the referee that called the game winning touchdown at the #SuperBowl Coincidence???#Inauguration…,FALSE,0,NA,2017-02-08 01:20:58,FALSE,NA,829137917868143000,NA,Twitter for Android,roqchrisy,350,TRUE,FALSE,NA,NA
171,Check out what the women of Washington wore to each of the formal #inauguration events - It was a ball! #trump… https://t.co/OfSMYkX9Xa,FALSE,1,NA,2017-02-08 01:20:00,TRUE,NA,829137672731927000,NA,TweetDeck,PlatosKW,0,FALSE,FALSE,NA,NA
172,Why would Donald Trump even do this? https://t.co/7CdSlx2HEA #inauguration #republicans #democrats,FALSE,1,NA,2017-02-08 01:18:29,FALSE,NA,829137289435574000,NA,Twitter Web Client,baranovvanadii2,0,FALSE,FALSE,NA,NA
173,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-08 01:14:29,FALSE,NA,829136285247951000,NA,Twitter for iPhone,Tiago_M21,89784,TRUE,FALSE,NA,NA
174,RT @WBLZSportsChica: 1 million #Patriots fans at parade still more then @POTUS #Inauguration lol,FALSE,0,NA,2017-02-08 01:13:19,FALSE,NA,829135989025026000,NA,Twitter Web Client,marlenevaitysr,11,TRUE,FALSE,NA,NA
175,RT @Acosta: Pic of hallway in West Wing with Obama photos taken down #Inauguration https://t.co/IYGtKomkWV,FALSE,0,NA,2017-02-08 01:10:34,FALSE,NA,829135298009240000,NA,Twitter Web Client,sallyGurl3,1631,TRUE,FALSE,NA,NA
176,"RT @NewWaveArmy: #disruptj20  Dear "" #TheResistance "" #TrumpInauguration #Inauguration https://t.co/eY3m9sSKqn",FALSE,0,NA,2017-02-08 01:10:10,FALSE,NA,829135198373700000,NA,Twitter for Android,tulsaANTIFA,162,TRUE,FALSE,NA,NA
177,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-08 01:09:06,FALSE,NA,829134928923197000,NA,Twitter for Android,Camilo_BX,5678,TRUE,FALSE,NA,NA
178,"@realDonaldTrump Maybe they are invisible, like the millions at your #inauguration",FALSE,0,realDonaldTrump,2017-02-08 01:07:53,FALSE,829133645055136000,829134623045190000,25073877,Twitter for iPhone,amkucheria,0,FALSE,FALSE,NA,NA
179,RT @Gregorywmyers: Grass recovering nicely on #Mall after no pressure during #Trump #inauguration @doi.org @NatlParkService https://t.co/sU…,FALSE,0,NA,2017-02-08 01:06:54,FALSE,NA,829134374750798000,NA,Twitter for iPhone,OtherJFK,1,TRUE,FALSE,NA,NA
180,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-08 01:06:00,FALSE,NA,829134151685136000,NA,Twitter for Android,galtaf08,9324,TRUE,FALSE,NA,NA
181,"RT @The_iKat: Still THE best compilation leading up to #Trump's #ElectionNight #Victory

Now #inauguration <ed><U+00A0><U+00BE><ed><U+00B6><U+0085>

https://t.co/DBskxuU4Kx via @…",FALSE,0,NA,2017-02-08 01:00:26,FALSE,NA,829132747008516000,NA,Twitter for iPhone,CKB35,1,TRUE,FALSE,NA,NA
182,"RT @AngryBlackLady: HRC: Can you believe this shit?
MO: Girl, I know. 

#Inauguration https://t.co/aqOZWmjHoO",FALSE,0,NA,2017-02-08 00:51:23,FALSE,NA,829130470961054000,NA,Twitter Web Client,LeahPetersen,2074,TRUE,FALSE,NA,NA
183,"RT @AngryBlackLady: HRC: Can you believe this shit?
MO: Girl, I know. 

#Inauguration https://t.co/aqOZWmjHoO",FALSE,0,NA,2017-02-08 00:50:33,FALSE,NA,829130260759380000,NA,Twitter for Android,coco_rivers,2074,TRUE,FALSE,NA,NA
